user_id,query_id,query_results,clicked_document_id,clicked_document_index,condition_b,condition_k1,system_ktu,query_ktu
6724f341fde161bb42b00304,2000511,"msmarco_passage_05_149863652,msmarco_passage_49_455849816,msmarco_passage_00_491587144,msmarco_passage_00_491588004,msmarco_passage_36_63020225",msmarco_passage_05_149863652,0,0.75,0.85,0.3897,0.0
66339218358315fd96806d33,2000511,"msmarco_passage_05_149863652,msmarco_passage_49_455849816,msmarco_passage_00_491587144,msmarco_passage_00_491588004,msmarco_passage_36_63020225",msmarco_passage_49_455849816,1,0.75,0.85,0.3897,0.0
66339218358315fd96806d33,2000511,"msmarco_passage_05_149863652,msmarco_passage_49_455849816,msmarco_passage_00_491587144,msmarco_passage_00_491588004,msmarco_passage_36_63020225",msmarco_passage_36_63020225,4,0.75,0.85,0.3897,0.0
66a7a30a021e287f1f175008,2000511,"msmarco_passage_05_149863652,msmarco_passage_49_455849816,msmarco_passage_00_491587144,msmarco_passage_00_491588004,msmarco_passage_36_63020225",msmarco_passage_00_491587144,2,0.75,0.85,0.3897,0.0
66a7a30a021e287f1f175008,2000511,"msmarco_passage_05_149863652,msmarco_passage_49_455849816,msmarco_passage_00_491587144,msmarco_passage_00_491588004,msmarco_passage_36_63020225",msmarco_passage_05_149863652,0,0.75,0.85,0.3897,0.0
6724f341fde161bb42b00304,2000511,"msmarco_passage_05_149863652,msmarco_passage_49_455849816,msmarco_passage_00_491587144,msmarco_passage_00_491588004,msmarco_passage_36_63020225",msmarco_passage_49_455849816,1,0.75,0.85,0.3897,0.0
66339218358315fd96806d33,2000511,"msmarco_passage_05_149863652,msmarco_passage_49_455849816,msmarco_passage_00_491587144,msmarco_passage_00_491588004,msmarco_passage_36_63020225",msmarco_passage_00_491588004,3,0.75,0.85,0.3897,0.0
5c1ebfac38f2f000019c68f9,2000511,"msmarco_passage_05_149863652,msmarco_passage_49_455849816,msmarco_passage_00_491587144,msmarco_passage_27_641903457,msmarco_passage_00_491588004",msmarco_passage_49_455849816,1,0.8,0.95,0.3967,-0.2
668158082c54df1452c5875d,2000511,"msmarco_passage_05_149863652,msmarco_passage_49_455849816,msmarco_passage_00_491587144,msmarco_passage_27_641903457,msmarco_passage_00_491588004",msmarco_passage_27_641903457,3,0.8,0.95,0.3967,-0.2
668158082c54df1452c5875d,2000511,"msmarco_passage_05_149863652,msmarco_passage_49_455849816,msmarco_passage_00_491587144,msmarco_passage_27_641903457,msmarco_passage_00_491588004",msmarco_passage_05_149863652,0,0.8,0.95,0.3967,-0.2
5c1ebfac38f2f000019c68f9,2000511,"msmarco_passage_05_149863652,msmarco_passage_49_455849816,msmarco_passage_00_491587144,msmarco_passage_27_641903457,msmarco_passage_00_491588004",msmarco_passage_27_641903457,3,0.8,0.95,0.3967,-0.2
668158082c54df1452c5875d,2000511,"msmarco_passage_05_149863652,msmarco_passage_49_455849816,msmarco_passage_00_491587144,msmarco_passage_27_641903457,msmarco_passage_00_491588004",msmarco_passage_49_455849816,1,0.8,0.95,0.3967,-0.2
5c1ebfac38f2f000019c68f9,2000511,"msmarco_passage_05_149863652,msmarco_passage_49_455849816,msmarco_passage_00_491587144,msmarco_passage_27_641903457,msmarco_passage_00_491588004",msmarco_passage_00_491587144,2,0.8,0.95,0.3967,-0.2
INVITED-fbbc8286-efa3-4f58-9d0d-1c73442ed6bb,2000511,"msmarco_passage_05_149863652,msmarco_passage_49_455849816,msmarco_passage_00_491587144,msmarco_passage_27_641903457,msmarco_passage_00_491588004",msmarco_passage_00_491587144,2,0.8,0.95,0.3967,-0.2
663fd3b839df6ec6f060ef55,2000719,"msmarco_passage_40_657285642,msmarco_passage_05_243215400,msmarco_passage_39_645646397,msmarco_passage_03_756808801,msmarco_passage_05_243216382",msmarco_passage_40_657285642,0,0.2,0.5,0.3793,0.2
6101327737f1cdc226011570,2000719,"msmarco_passage_40_657285642,msmarco_passage_05_243215400,msmarco_passage_39_645646397,msmarco_passage_03_756808801,msmarco_passage_05_243216382",msmarco_passage_05_243215400,1,0.2,0.5,0.3793,0.2
654cf753023cff7fb0a19833,2000719,"msmarco_passage_40_657285642,msmarco_passage_05_243215400,msmarco_passage_39_645646397,msmarco_passage_03_756808801,msmarco_passage_05_243216382",msmarco_passage_05_243215400,1,0.2,0.5,0.3793,0.2
654cf753023cff7fb0a19833,2000719,"msmarco_passage_40_657285642,msmarco_passage_05_243215400,msmarco_passage_39_645646397,msmarco_passage_03_756808801,msmarco_passage_05_243216382",msmarco_passage_03_756808801,3,0.2,0.5,0.3793,0.2
654cf753023cff7fb0a19833,2000719,"msmarco_passage_40_657285642,msmarco_passage_05_243215400,msmarco_passage_39_645646397,msmarco_passage_03_756808801,msmarco_passage_05_243216382",msmarco_passage_40_657285642,0,0.2,0.5,0.3793,0.2
663fd3b839df6ec6f060ef55,2000719,"msmarco_passage_40_657285642,msmarco_passage_05_243215400,msmarco_passage_39_645646397,msmarco_passage_03_756808801,msmarco_passage_05_243216382",msmarco_passage_05_243216382,4,0.2,0.5,0.3793,0.2
654cf753023cff7fb0a19833,2000719,"msmarco_passage_40_657285642,msmarco_passage_05_243215400,msmarco_passage_39_645646397,msmarco_passage_03_756808801,msmarco_passage_05_243216382",msmarco_passage_39_645646397,2,0.2,0.5,0.3793,0.2
672f7bdc4bb06b5b9837fd5a,2000719,"msmarco_passage_39_645646397,msmarco_passage_40_657285642,msmarco_passage_05_243216382,msmarco_passage_05_243215400,msmarco_passage_03_756808801",msmarco_passage_03_756808801,4,0.2,0.85,0.35,0.6
672f7bdc4bb06b5b9837fd5a,2000719,"msmarco_passage_39_645646397,msmarco_passage_40_657285642,msmarco_passage_05_243216382,msmarco_passage_05_243215400,msmarco_passage_03_756808801",msmarco_passage_05_243215400,3,0.2,0.85,0.35,0.6
667811902c517480e3ec812f,2000719,"msmarco_passage_39_645646397,msmarco_passage_40_657285642,msmarco_passage_05_243216382,msmarco_passage_05_243215400,msmarco_passage_03_756808801",msmarco_passage_39_645646397,0,0.2,0.85,0.35,0.6
671ac4d348265220d259074f,2000719,"msmarco_passage_39_645646397,msmarco_passage_40_657285642,msmarco_passage_05_243216382,msmarco_passage_05_243215400,msmarco_passage_03_756808801",msmarco_passage_05_243216382,2,0.2,0.85,0.35,0.6
667811902c517480e3ec812f,2000719,"msmarco_passage_39_645646397,msmarco_passage_40_657285642,msmarco_passage_05_243216382,msmarco_passage_05_243215400,msmarco_passage_03_756808801",msmarco_passage_03_756808801,4,0.2,0.85,0.35,0.6
671ac4d348265220d259074f,2000719,"msmarco_passage_39_645646397,msmarco_passage_40_657285642,msmarco_passage_05_243216382,msmarco_passage_05_243215400,msmarco_passage_03_756808801",msmarco_passage_39_645646397,0,0.2,0.85,0.35,0.6
672f7bdc4bb06b5b9837fd5a,2000719,"msmarco_passage_39_645646397,msmarco_passage_40_657285642,msmarco_passage_05_243216382,msmarco_passage_05_243215400,msmarco_passage_03_756808801",msmarco_passage_05_243216382,2,0.2,0.85,0.35,0.6
INVITED-ac3cc92e-77f2-4997-b2b2-ac6acf5d9f5a,2000719,"msmarco_passage_39_645646397,msmarco_passage_40_657285642,msmarco_passage_05_243215400,msmarco_passage_03_756808801,msmarco_passage_05_243216382",msmarco_passage_39_645646397,0,0.25,0.6,0.4,1.0
60e724eca0b6545140fd4cc6,2000719,"msmarco_passage_39_645646397,msmarco_passage_40_657285642,msmarco_passage_05_243215400,msmarco_passage_03_756808801,msmarco_passage_05_243216382",msmarco_passage_40_657285642,1,0.25,0.6,0.4,1.0
65fb480482fdc3e6b207b3a7,2000719,"msmarco_passage_39_645646397,msmarco_passage_40_657285642,msmarco_passage_05_243215400,msmarco_passage_03_756808801,msmarco_passage_05_243216382",msmarco_passage_40_657285642,1,0.25,0.6,0.4,1.0
65ba64c07847d4c34ec00de1,2000719,"msmarco_passage_39_645646397,msmarco_passage_40_657285642,msmarco_passage_05_243215400,msmarco_passage_03_756808801,msmarco_passage_05_243216382",msmarco_passage_40_657285642,1,0.25,0.6,0.4,1.0
5d40a12f4994c40001e4b80c,2000719,"msmarco_passage_39_645646397,msmarco_passage_40_657285642,msmarco_passage_05_243215400,msmarco_passage_03_756808801,msmarco_passage_05_243216382",msmarco_passage_05_243216382,4,0.5,0.8,1.0,1.0
66c49ee3666ed1cce98ab178,2000719,"msmarco_passage_39_645646397,msmarco_passage_40_657285642,msmarco_passage_05_243215400,msmarco_passage_03_756808801,msmarco_passage_05_243216382",msmarco_passage_39_645646397,0,0.5,0.8,1.0,1.0
5d40a12f4994c40001e4b80c,2000719,"msmarco_passage_39_645646397,msmarco_passage_40_657285642,msmarco_passage_05_243215400,msmarco_passage_03_756808801,msmarco_passage_05_243216382",msmarco_passage_03_756808801,3,0.5,0.8,1.0,1.0
5d40a12f4994c40001e4b80c,2000719,"msmarco_passage_39_645646397,msmarco_passage_40_657285642,msmarco_passage_05_243215400,msmarco_passage_03_756808801,msmarco_passage_05_243216382",msmarco_passage_39_645646397,0,0.5,0.8,1.0,1.0
66c49ee3666ed1cce98ab178,2000719,"msmarco_passage_39_645646397,msmarco_passage_40_657285642,msmarco_passage_05_243215400,msmarco_passage_03_756808801,msmarco_passage_05_243216382",msmarco_passage_40_657285642,1,0.5,0.8,1.0,1.0
60292aabf20c7d2af65541a7,2000719,"msmarco_passage_05_243215400,msmarco_passage_40_657285642,msmarco_passage_39_645646397,msmarco_passage_03_756808801,msmarco_passage_05_243216382",msmarco_passage_03_756808801,3,0.65,1.1,0.3,0.4
664ded164a11571a92ae3a7a,2000719,"msmarco_passage_05_243215400,msmarco_passage_40_657285642,msmarco_passage_39_645646397,msmarco_passage_03_756808801,msmarco_passage_05_243216382",msmarco_passage_40_657285642,1,0.65,1.1,0.3,0.4
664ded164a11571a92ae3a7a,2000719,"msmarco_passage_05_243215400,msmarco_passage_40_657285642,msmarco_passage_39_645646397,msmarco_passage_03_756808801,msmarco_passage_05_243216382",msmarco_passage_05_243215400,0,0.65,1.1,0.3,0.4
664ded164a11571a92ae3a7a,2000719,"msmarco_passage_05_243215400,msmarco_passage_40_657285642,msmarco_passage_39_645646397,msmarco_passage_03_756808801,msmarco_passage_05_243216382",msmarco_passage_39_645646397,2,0.65,1.1,0.3,0.4
60292aabf20c7d2af65541a7,2000719,"msmarco_passage_05_243215400,msmarco_passage_40_657285642,msmarco_passage_39_645646397,msmarco_passage_03_756808801,msmarco_passage_05_243216382",msmarco_passage_05_243216382,4,0.65,1.1,0.3,0.4
6664102eacea2d63cf0016d1,2000719,"msmarco_passage_40_657285642,msmarco_passage_39_645646397,msmarco_passage_05_243215400,msmarco_passage_03_756808801,msmarco_passage_05_243216382",msmarco_passage_40_657285642,0,0.75,0.85,0.3897,0.8
5c41f9ce4fe4f800016dfaac,2000719,"msmarco_passage_40_657285642,msmarco_passage_39_645646397,msmarco_passage_05_243215400,msmarco_passage_03_756808801,msmarco_passage_05_243216382",msmarco_passage_03_756808801,3,0.75,0.85,0.3897,0.8
5c5cad3e4ee81200018eafe2,2000719,"msmarco_passage_40_657285642,msmarco_passage_39_645646397,msmarco_passage_05_243215400,msmarco_passage_03_756808801,msmarco_passage_05_243216382",msmarco_passage_05_243216382,4,0.75,0.85,0.3897,0.8
6658b2cde07cb0f0628981b1,2000719,"msmarco_passage_40_657285642,msmarco_passage_39_645646397,msmarco_passage_05_243215400,msmarco_passage_03_756808801,msmarco_passage_05_243216382",msmarco_passage_40_657285642,0,0.75,0.85,0.3897,0.8
6664102eacea2d63cf0016d1,2000719,"msmarco_passage_40_657285642,msmarco_passage_39_645646397,msmarco_passage_05_243215400,msmarco_passage_03_756808801,msmarco_passage_05_243216382",msmarco_passage_39_645646397,1,0.75,0.85,0.3897,0.8
6658b2cde07cb0f0628981b1,2000719,"msmarco_passage_40_657285642,msmarco_passage_39_645646397,msmarco_passage_05_243215400,msmarco_passage_03_756808801,msmarco_passage_05_243216382",msmarco_passage_39_645646397,1,0.75,0.85,0.3897,0.8
54cb913dfdf99b56211ae2dc,2000719,"msmarco_passage_40_657285642,msmarco_passage_39_645646397,msmarco_passage_05_243215400,msmarco_passage_03_756808801,msmarco_passage_05_243216382",msmarco_passage_40_657285642,0,0.8,0.95,0.3967,0.8
60e34a88a72401c6d21cb845,2000719,"msmarco_passage_40_657285642,msmarco_passage_39_645646397,msmarco_passage_05_243215400,msmarco_passage_03_756808801,msmarco_passage_05_243216382",msmarco_passage_40_657285642,0,0.8,0.95,0.3967,0.8
5f773f5c429e260d39fa39e8,2000719,"msmarco_passage_40_657285642,msmarco_passage_39_645646397,msmarco_passage_05_243215400,msmarco_passage_03_756808801,msmarco_passage_05_243216382",msmarco_passage_05_243215400,2,0.8,0.95,0.3967,0.8
5f773f5c429e260d39fa39e8,2000719,"msmarco_passage_40_657285642,msmarco_passage_39_645646397,msmarco_passage_05_243215400,msmarco_passage_03_756808801,msmarco_passage_05_243216382",msmarco_passage_05_243216382,4,0.8,0.95,0.3967,0.8
54cb913dfdf99b56211ae2dc,2000719,"msmarco_passage_40_657285642,msmarco_passage_39_645646397,msmarco_passage_05_243215400,msmarco_passage_03_756808801,msmarco_passage_05_243216382",msmarco_passage_05_243216382,4,0.8,0.95,0.3967,0.8
5f773f5c429e260d39fa39e8,2000719,"msmarco_passage_40_657285642,msmarco_passage_39_645646397,msmarco_passage_05_243215400,msmarco_passage_03_756808801,msmarco_passage_05_243216382",msmarco_passage_39_645646397,1,0.8,0.95,0.3967,0.8
60e34a88a72401c6d21cb845,2000719,"msmarco_passage_40_657285642,msmarco_passage_39_645646397,msmarco_passage_05_243215400,msmarco_passage_03_756808801,msmarco_passage_05_243216382",msmarco_passage_39_645646397,1,0.8,0.95,0.3967,0.8
6601bf7cb43bd569a0445b17,2001532,"msmarco_passage_26_610366831,msmarco_passage_14_531601888,msmarco_passage_31_870240959,msmarco_passage_30_222252514,msmarco_passage_00_484158910",msmarco_passage_00_484158910,4,0.2,0.5,0.3793,0.0
6601bf7cb43bd569a0445b17,2001532,"msmarco_passage_26_610366831,msmarco_passage_14_531601888,msmarco_passage_31_870240959,msmarco_passage_30_222252514,msmarco_passage_00_484158910",msmarco_passage_30_222252514,3,0.2,0.5,0.3793,0.0
6720edf21e6d0d64dba5e947,2001532,"msmarco_passage_26_610366831,msmarco_passage_14_531601888,msmarco_passage_31_870240959,msmarco_passage_30_222252514,msmarco_passage_00_484158910",msmarco_passage_30_222252514,3,0.2,0.5,0.3793,0.0
6601bf7cb43bd569a0445b17,2001532,"msmarco_passage_26_610366831,msmarco_passage_14_531601888,msmarco_passage_31_870240959,msmarco_passage_30_222252514,msmarco_passage_00_484158910",msmarco_passage_26_610366831,0,0.2,0.5,0.3793,0.0
6720edf21e6d0d64dba5e947,2001532,"msmarco_passage_26_610366831,msmarco_passage_14_531601888,msmarco_passage_31_870240959,msmarco_passage_30_222252514,msmarco_passage_00_484158910",msmarco_passage_00_484158910,4,0.2,0.5,0.3793,0.0
6720edf21e6d0d64dba5e947,2001532,"msmarco_passage_26_610366831,msmarco_passage_14_531601888,msmarco_passage_31_870240959,msmarco_passage_30_222252514,msmarco_passage_00_484158910",msmarco_passage_14_531601888,1,0.2,0.5,0.3793,0.0
6720edf21e6d0d64dba5e947,2001532,"msmarco_passage_26_610366831,msmarco_passage_14_531601888,msmarco_passage_31_870240959,msmarco_passage_30_222252514,msmarco_passage_00_484158910",msmarco_passage_31_870240959,2,0.2,0.5,0.3793,0.0
672a62a8d6e81e878786be44,2001532,"msmarco_passage_26_610366831,msmarco_passage_14_531601888,msmarco_passage_30_222252514,msmarco_passage_43_544292008,msmarco_passage_31_870240959",msmarco_passage_26_610366831,0,0.2,0.85,0.35,0.4
672a62a8d6e81e878786be44,2001532,"msmarco_passage_26_610366831,msmarco_passage_14_531601888,msmarco_passage_30_222252514,msmarco_passage_43_544292008,msmarco_passage_31_870240959",msmarco_passage_30_222252514,2,0.2,0.85,0.35,0.4
672a62a8d6e81e878786be44,2001532,"msmarco_passage_26_610366831,msmarco_passage_14_531601888,msmarco_passage_30_222252514,msmarco_passage_43_544292008,msmarco_passage_31_870240959",msmarco_passage_30_222252514,2,0.2,0.85,0.35,0.4
670bf6142a323a5686f2dad6,2001532,"msmarco_passage_26_610366831,msmarco_passage_14_531601888,msmarco_passage_30_222252514,msmarco_passage_43_544292008,msmarco_passage_31_870240959",msmarco_passage_30_222252514,2,0.2,0.85,0.35,0.4
672a62a8d6e81e878786be44,2001532,"msmarco_passage_26_610366831,msmarco_passage_14_531601888,msmarco_passage_30_222252514,msmarco_passage_43_544292008,msmarco_passage_31_870240959",msmarco_passage_14_531601888,1,0.2,0.85,0.35,0.4
672a62a8d6e81e878786be44,2001532,"msmarco_passage_26_610366831,msmarco_passage_14_531601888,msmarco_passage_30_222252514,msmarco_passage_43_544292008,msmarco_passage_31_870240959",msmarco_passage_31_870240959,4,0.2,0.85,0.35,0.4
6744a3b1a5c8d825b72157a1,2001532,"msmarco_passage_26_610366831,msmarco_passage_14_531601888,msmarco_passage_30_222252514,msmarco_passage_43_544292008,msmarco_passage_31_870240959",msmarco_passage_30_222252514,2,0.2,0.85,0.35,0.4
672a62a8d6e81e878786be44,2001532,"msmarco_passage_26_610366831,msmarco_passage_14_531601888,msmarco_passage_30_222252514,msmarco_passage_43_544292008,msmarco_passage_31_870240959",msmarco_passage_14_531601888,1,0.2,0.85,0.35,0.4
614b413065c09b504a425057,2001532,"msmarco_passage_26_610366831,msmarco_passage_14_531601888,msmarco_passage_30_222252514,msmarco_passage_31_870240959,msmarco_passage_00_484158910",msmarco_passage_26_610366831,0,0.25,0.6,0.4,-0.2
65b8fece61bbe71242f20324,2001532,"msmarco_passage_26_610366831,msmarco_passage_14_531601888,msmarco_passage_30_222252514,msmarco_passage_31_870240959,msmarco_passage_00_484158910",msmarco_passage_14_531601888,1,0.25,0.6,0.4,-0.2
614b413065c09b504a425057,2001532,"msmarco_passage_26_610366831,msmarco_passage_14_531601888,msmarco_passage_30_222252514,msmarco_passage_31_870240959,msmarco_passage_00_484158910",msmarco_passage_30_222252514,2,0.25,0.6,0.4,-0.2
65fb480482fdc3e6b207b3a7,2001532,"msmarco_passage_26_610366831,msmarco_passage_14_531601888,msmarco_passage_30_222252514,msmarco_passage_31_870240959,msmarco_passage_00_484158910",msmarco_passage_30_222252514,2,0.25,0.6,0.4,-0.2
614b413065c09b504a425057,2001532,"msmarco_passage_26_610366831,msmarco_passage_14_531601888,msmarco_passage_30_222252514,msmarco_passage_31_870240959,msmarco_passage_00_484158910",msmarco_passage_14_531601888,1,0.25,0.6,0.4,-0.2
66a9285501ac98053902d481,2001532,"msmarco_passage_14_531601888,msmarco_passage_26_610366831,msmarco_passage_31_870240959,msmarco_passage_30_222252514,msmarco_passage_43_544292008",msmarco_passage_26_610366831,1,0.5,0.8,1.0,1.0
66a9285501ac98053902d481,2001532,"msmarco_passage_14_531601888,msmarco_passage_26_610366831,msmarco_passage_31_870240959,msmarco_passage_30_222252514,msmarco_passage_43_544292008",msmarco_passage_14_531601888,0,0.5,0.8,1.0,1.0
66c09f98f80817dd862c0289,2001532,"msmarco_passage_14_531601888,msmarco_passage_26_610366831,msmarco_passage_30_222252514,msmarco_passage_31_870240959,msmarco_passage_00_484158910",msmarco_passage_14_531601888,0,0.65,1.1,0.3,0.0
66c09f98f80817dd862c0289,2001532,"msmarco_passage_14_531601888,msmarco_passage_26_610366831,msmarco_passage_30_222252514,msmarco_passage_31_870240959,msmarco_passage_00_484158910",msmarco_passage_00_484158910,4,0.65,1.1,0.3,0.0
667975e04dbb2e8fc4633d76,2001532,"msmarco_passage_14_531601888,msmarco_passage_26_610366831,msmarco_passage_30_222252514,msmarco_passage_31_870240959,msmarco_passage_00_484158910",msmarco_passage_00_484158910,4,0.65,1.1,0.3,0.0
667975e04dbb2e8fc4633d76,2001532,"msmarco_passage_14_531601888,msmarco_passage_26_610366831,msmarco_passage_30_222252514,msmarco_passage_31_870240959,msmarco_passage_00_484158910",msmarco_passage_14_531601888,0,0.65,1.1,0.3,0.0
